,lat,lon,t
234,40.41856333333333,-86.91028666666669,2024-03-31 00:12:14
235,40.41853833333333,-86.91028666666669,2024-03-31 00:12:15
236,40.41853,-86.91027000000001,2024-03-31 00:12:16
237,40.41853,-86.91027000000001,2024-03-31 00:12:17
238,40.41853,-86.91025333333334,2024-03-31 00:12:18
239,40.41853,-86.91023833333331,2024-03-31 00:12:20
240,40.41852666666667,-86.91022166666669,2024-03-31 00:12:21
241,40.41852666666667,-86.91020500000002,2024-03-31 00:12:22
242,40.41852166666667,-86.91017333333333,2024-03-31 00:12:23
243,40.41851833333334,-86.91017333333333,2024-03-31 00:12:24
244,40.41851,-86.91015666666667,2024-03-31 00:12:25
245,40.418506666666666,-86.91013999999998,2024-03-31 00:12:26
246,40.41849333333333,-86.91012333333335,2024-03-31 00:12:27
247,40.41849333333333,-86.91010666666666,2024-03-31 00:12:28
248,40.418501666666664,-86.91010666666666,2024-03-31 00:12:29
249,40.41848999999999,-86.91009166666666,2024-03-31 00:12:30
250,40.418481666666665,-86.91005833333331,2024-03-31 00:12:31
251,40.41847666666667,-86.91004166666669,2024-03-31 00:12:32
252,40.418465,-86.91000999999999,2024-03-31 00:12:33
253,40.418481666666665,-86.90999333333333,2024-03-31 00:12:35
254,40.41849333333333,-86.90997666666667,2024-03-31 00:12:36
255,40.418506666666666,-86.90996166666667,2024-03-31 00:12:37
256,40.41852666666667,-86.90994500000001,2024-03-31 00:12:38
257,40.41853833333333,-86.90994500000001,2024-03-31 00:12:39
258,40.41854166666667,-86.90991166666666,2024-03-31 00:12:40
259,40.418549999999996,-86.90988,2024-03-31 00:12:41
260,40.41856333333333,-86.90984666666667,2024-03-31 00:12:42
261,40.418571666666665,-86.90982999999999,2024-03-31 00:12:43
262,40.418578333333336,-86.90981500000001,2024-03-31 00:12:44
263,40.41858666666668,-86.90978166666666,2024-03-31 00:12:45
264,40.418594999999996,-86.90976500000001,2024-03-31 00:12:46
265,40.41860333333334,-86.90974999999997,2024-03-31 00:12:47
