3.8166298882781318,-53.317810105784446
3.8166141776961306,-53.317785659868065
3.816605922570102,-53.31776290600877
3.8166040265688683,-53.31774871318628
3.8166045240708546,-53.31774302531312
3.8166306090252125,-53.31772817648781
3.8166627346084523,-53.31771445992266
3.8167087889070976,-53.31769690731087
3.8167575865028267,-53.31767545386843
3.8167973178057655,-53.31765710733728
3.816856287640292,-53.317626874910374
3.8169464128090262,-53.31758002931164
3.8169661617725303,-53.31751536506336
3.8169719963503397,-53.317474997079515
3.8169718500624117,-53.317444167683014
3.816967040855047,-53.31739706992022
3.816953331745026,-53.317356369750904
3.816939197080682,-53.317329475445774
3.8169312602923258,-53.31730587596539
3.8169235122619436,-53.317294357229365
3.8169119577234216,-53.31728249644
3.8169113078261536,-53.31728882226519
3.816913040323202,-53.31729394695378
3.816915952089218,-53.317293757937996
3.8169316726036944,-53.31729176083481
3.8169438551710395,-53.31729068884512
3.816957682364396,-53.317290395571305
3.8169776110599325,-53.31728934734608
3.8169919086067234,-53.317288464357034
3.817006468661612,-53.31730991710412
3.8170157768353863,-53.3173319451169
3.8170208685398137,-53.31734368333852
3.817029998297633,-53.3173567104638
3.817046040188272,-53.31737432348402
3.81705408007203,-53.317383144851924
3.8170586658167567,-53.31740151488367
3.817063071220583,-53.31741948710172
3.817072099039744,-53.317441658598575
3.8170807494339494,-53.31745190800511
3.8170921049823776,-53.31745163311887
3.817103936366284,-53.31744990386073
3.817114586814384,-53.31744817947036
3.8171382288631346,-53.31745055046804
3.817156724827377,-53.317455168737546
3.8171768524790055,-53.31746166436822
3.817206061351827,-53.31747310233009
3.817240056784244,-53.31746842490204
3.817273278796913,-53.3174626272399
3.817306230595762,-53.3174499152553
3.8173221597661255,-53.31743839967466
3.817353742400276,-53.317417577239915
3.8173606429354843,-53.317410063225786
3.81737115788602,-53.317403561547444
3.81737248508688,-53.317410051670755
3.8173688451557233,-53.31741793030823
3.8173732174253434,-53.317424045289094
3.817377212400276,-53.31742998807633
3.8173804278672296,-53.31743492335794
3.8173816157038227,-53.31743822788423
3.8173823068661292,-53.317441013764636
3.817384819280919,-53.31744669587523
3.8173868392977615,-53.317449279928795
3.817389391358278,-53.317449510722895
3.8173937768765227,-53.31744813385768
3.8174006987833646,-53.317444460733924
3.817409685355032,-53.317440194470144
3.8174183280950698,-53.31743703807296
3.817423869277992,-53.31743486881805
3.81743352593005,-53.317427763180525
3.8174343382599227,-53.317424613084
3.817435090978904,-53.31742291569062
3.817440229794907,-53.31741761650424
3.8174398671665464,-53.31740894346952
3.8174374872372128,-53.31740344534317
3.81743658842412,-53.317397952028195
3.8174390237096913,-53.31738617050827
3.817445668515285,-53.317375116671336
3.817453548212928,-53.31736406830838
3.8174610651449323,-53.31735446992046
3.8174681072838204,-53.317346490863805
3.81747274778125,-53.31734320323403
3.8174797726165313,-53.31733372224875
3.8174902815320197,-53.317316727994864
3.8174988337960127,-53.3173036427373
3.8175053490773605,-53.31729420662437
3.8175108352947706,-53.31728620513012
3.817520796439825,-53.31727335660326
3.8175326871952895,-53.31726701173167
3.8175379130310274,-53.31726702057757
3.8175440901256583,-53.31726507079287
3.8175507415332386,-53.317267222712324
3.8175569498474653,-53.317272577186536
3.817568130733506,-53.317287097704146
3.817584864255912,-53.317310352774925
3.817605084695374,-53.317347485284344
3.817611139442436,-53.31738384416074
3.8176148960679734,-53.31740452657997
3.817620357793814,-53.31743021156807
3.81762280579705,-53.31743486952467
3.8176240614777264,-53.31743698213936
3.817632893284283,-53.31744211313134
