556.0,575.0,0.43,1.23,6.21,0.011494,2024-03-31 00:34:14.643664
557.0,576.0,0.42,-0.62,7.88,0.011494,2024-03-31 00:34:14.655158
558.0,577.0,0.77,-3.37,7.44,0.011494,2024-03-31 00:34:14.666652
559.0,578.0,0.27,-6.36,6.54,0.011494,2024-03-31 00:34:14.678146
560.0,579.0,-0.26,-7.06,4.43,0.011494,2024-03-31 00:34:14.689640
561.0,580.0,-0.31,-6.23,3.0,0.011494,2024-03-31 00:34:14.701134
562.0,581.0,-0.64,-5.29,1.51,0.011494,2024-03-31 00:34:14.712628
563.0,582.0,-2.58,-2.54,-2.06,0.011494,2024-03-31 00:34:14.724122
564.0,583.0,-2.78,-1.86,-2.83,0.011494,2024-03-31 00:34:14.735616
565.0,584.0,-2.71,-1.73,-3.46,0.011494,2024-03-31 00:34:14.747110
566.0,585.0,-2.58,-0.76,-5.1,0.011494,2024-03-31 00:34:14.758604
567.0,586.0,-2.42,-1.07,-6.12,0.011494,2024-03-31 00:34:14.770098
568.0,587.0,-2.04,-1.33,-7.09,0.011494,2024-03-31 00:34:14.781592
569.0,588.0,-1.58,-0.87,-6.42,0.011494,2024-03-31 00:34:14.793086
570.0,589.0,-1.3,-1.01,-5.35,0.011494,2024-03-31 00:34:14.804580
571.0,590.0,-1.19,-0.89,-4.14,0.011494,2024-03-31 00:34:14.816074
572.0,591.0,-0.45,-1.04,0.35,0.011494,2024-03-31 00:34:14.827568
573.0,592.0,-0.21,-1.47,1.23,0.011494,2024-03-31 00:34:14.839062
574.0,593.0,0.33,-3.37,1.23,0.011494,2024-03-31 00:34:14.850556
575.0,594.0,0.47,-3.4,1.09,0.011494,2024-03-31 00:34:14.862050
576.0,595.0,0.43,-2.66,1.12,0.011494,2024-03-31 00:34:14.873544
577.0,596.0,0.3,-1.54,1.26,0.011494,2024-03-31 00:34:14.885038
578.0,597.0,0.33,-0.61,0.99,0.011494,2024-03-31 00:34:14.896532
579.0,598.0,0.31,-0.41,0.71,0.011494,2024-03-31 00:34:14.908026
580.0,599.0,0.14,1.61,-1.08,0.011494,2024-03-31 00:34:14.919520
581.0,600.0,0.0,2.13,-1.77,0.011494,2024-03-31 00:34:14.931014
582.0,601.0,0.0,2.26,-2.46,0.011494,2024-03-31 00:34:14.942508
583.0,602.0,0.01,2.52,-3.04,0.011494,2024-03-31 00:34:14.954002
584.0,603.0,-0.33,2.18,-3.63,0.011494,2024-03-31 00:34:14.965496
585.0,604.0,-0.77,1.91,-3.83,0.011494,2024-03-31 00:34:14.976990
586.0,605.0,-1.77,1.7,-4.88,0.011494,2024-03-31 00:34:14.988484
587.0,606.0,-2.03,2.06,-5.38,0.016666,2024-03-31 00:34:15.000000
588.0,607.0,-2.16,2.14,-5.89,0.016666,2024-03-31 00:34:15.016666
589.0,608.0,-1.86,1.22,-5.47,0.016666,2024-03-31 00:34:15.033332
590.0,609.0,-1.73,0.72,-5.08,0.016666,2024-03-31 00:34:15.049998
591.0,610.0,-1.56,0.38,-4.69,0.016666,2024-03-31 00:34:15.066664
592.0,611.0,-1.05,-0.07,-4.43,0.016666,2024-03-31 00:34:15.083330
593.0,612.0,-0.95,0.06,-4.8,0.016666,2024-03-31 00:34:15.099996
594.0,613.0,-0.83,0.29,-5.0,0.016666,2024-03-31 00:34:15.116662
595.0,614.0,-0.37,0.61,-4.58,0.016666,2024-03-31 00:34:15.133328
596.0,615.0,-0.28,0.49,-4.15,0.016666,2024-03-31 00:34:15.149994
597.0,616.0,-0.29,0.12,-3.74,0.016666,2024-03-31 00:34:15.166660
598.0,617.0,-0.37,-1.29,-3.06,0.016666,2024-03-31 00:34:15.183326
599.0,618.0,-0.73,-1.62,-2.94,0.016666,2024-03-31 00:34:15.199992
600.0,619.0,-0.36,-1.29,-2.99,0.016666,2024-03-31 00:34:15.216658
601.0,620.0,-0.52,-0.38,-2.68,0.016666,2024-03-31 00:34:15.233324
602.0,621.0,-0.54,0.02,-2.48,0.016666,2024-03-31 00:34:15.249990
603.0,622.0,-0.37,0.53,-1.65,0.016666,2024-03-31 00:34:15.266656
604.0,623.0,-0.48,0.55,-1.3,0.016666,2024-03-31 00:34:15.283322
605.0,624.0,-0.59,0.33,-1.02,0.016666,2024-03-31 00:34:15.299988
606.0,625.0,-0.69,0.1,-0.69,0.016666,2024-03-31 00:34:15.316654
607.0,626.0,-0.79,-0.67,-0.13,0.016666,2024-03-31 00:34:15.333320
608.0,627.0,-0.92,-0.33,-0.11,0.016666,2024-03-31 00:34:15.349986
609.0,628.0,-0.99,0.01,0.14,0.016666,2024-03-31 00:34:15.366652
610.0,629.0,-0.57,0.07,1.71,0.016666,2024-03-31 00:34:15.383318
611.0,630.0,-0.7,-0.03,2.09,0.016666,2024-03-31 00:34:15.399984
612.0,631.0,-0.9,-0.35,2.3,0.016666,2024-03-31 00:34:15.416650
613.0,632.0,-1.68,-0.85,1.75,0.016666,2024-03-31 00:34:15.433316
614.0,633.0,-2.2,-1.12,0.61,0.016666,2024-03-31 00:34:15.449982
615.0,634.0,-2.17,-1.22,-0.23,0.016666,2024-03-31 00:34:15.466648
616.0,635.0,-2.44,0.66,0.12,0.016666,2024-03-31 00:34:15.483314
617.0,636.0,-2.57,1.71,0.32,0.016666,2024-03-31 00:34:15.499980
618.0,637.0,-2.62,2.64,0.71,0.016666,2024-03-31 00:34:15.516646
619.0,638.0,-2.53,2.41,0.94,0.016666,2024-03-31 00:34:15.533312
620.0,639.0,-1.96,1.44,1.19,0.016666,2024-03-31 00:34:15.549978
621.0,641.0,-1.18,0.96,1.05,0.016666,2024-03-31 00:34:15.566644
622.0,642.0,-1.04,1.36,0.96,0.016666,2024-03-31 00:34:15.583310
623.0,643.0,-0.94,2.11,0.98,0.016666,2024-03-31 00:34:15.599976
624.0,644.0,-0.61,3.77,2.0,0.016666,2024-03-31 00:34:15.616642
625.0,645.0,-0.47,3.52,2.28,0.016666,2024-03-31 00:34:15.633308
626.0,646.0,-0.6,3.56,2.61,0.016666,2024-03-31 00:34:15.649974
627.0,647.0,-1.46,2.11,2.26,0.016666,2024-03-31 00:34:15.666640
628.0,648.0,-1.51,1.52,1.85,0.016666,2024-03-31 00:34:15.683306
629.0,649.0,-1.68,1.31,1.48,0.016666,2024-03-31 00:34:15.699972
630.0,650.0,-1.96,0.86,0.94,0.016666,2024-03-31 00:34:15.716638
631.0,651.0,-2.06,1.2,0.91,0.016666,2024-03-31 00:34:15.733304
632.0,652.0,-2.14,1.4,0.97,0.016666,2024-03-31 00:34:15.749970
633.0,653.0,-2.07,1.45,1.48,0.016666,2024-03-31 00:34:15.766636
634.0,654.0,-1.87,1.3,1.73,0.016666,2024-03-31 00:34:15.783302
635.0,655.0,-1.56,0.99,1.02,0.016666,2024-03-31 00:34:15.799968
636.0,657.0,-1.61,1.29,0.44,0.016666,2024-03-31 00:34:15.816634
637.0,658.0,-1.61,1.74,0.03,0.016666,2024-03-31 00:34:15.833300
638.0,659.0,-1.63,2.24,-0.08,0.016666,2024-03-31 00:34:15.849966
639.0,660.0,-1.27,2.72,1.21,0.016666,2024-03-31 00:34:15.866632
640.0,661.0,-1.11,2.8,1.8,0.016666,2024-03-31 00:34:15.883298
641.0,662.0,-1.06,2.7,2.24,0.016666,2024-03-31 00:34:15.899964
642.0,663.0,-1.41,1.3,1.18,0.016666,2024-03-31 00:34:15.916630
643.0,664.0,-1.54,1.23,1.05,0.016666,2024-03-31 00:34:15.933296
644.0,665.0,-1.76,1.2,0.98,0.016666,2024-03-31 00:34:15.949962
645.0,666.0,-2.1,1.45,0.8,0.016666,2024-03-31 00:34:15.966628
646.0,667.0,-2.1,1.33,0.67,0.016666,2024-03-31 00:34:15.983294
647.0,668.0,-2.26,1.41,0.66,0.011235,2024-03-31 00:34:16.000000
648.0,669.0,-2.16,1.11,0.97,0.011235,2024-03-31 00:34:16.011235
649.0,670.0,-2.03,0.97,1.18,0.011235,2024-03-31 00:34:16.022470
650.0,671.0,-1.15,1.33,1.26,0.011235,2024-03-31 00:34:16.033705
651.0,673.0,-0.84,1.59,1.26,0.011235,2024-03-31 00:34:16.044940
652.0,674.0,-0.61,1.98,1.2,0.011235,2024-03-31 00:34:16.056175
653.0,675.0,-0.33,2.61,1.04,0.011235,2024-03-31 00:34:16.067410
654.0,676.0,-0.28,2.64,0.96,0.011235,2024-03-31 00:34:16.078645
655.0,677.0,-0.21,2.36,0.83,0.011235,2024-03-31 00:34:16.089880
656.0,678.0,-0.17,2.15,0.72,0.011235,2024-03-31 00:34:16.101115
657.0,679.0,-0.11,1.89,0.65,0.011235,2024-03-31 00:34:16.112350
658.0,680.0,-0.32,1.4,0.25,0.011235,2024-03-31 00:34:16.123585
659.0,681.0,-0.34,1.23,0.05,0.011235,2024-03-31 00:34:16.134820
660.0,682.0,-0.5,1.21,-0.05,0.011235,2024-03-31 00:34:16.146055
661.0,683.0,-0.4,1.17,0.44,0.011235,2024-03-31 00:34:16.157290
662.0,684.0,-0.35,1.12,0.63,0.011235,2024-03-31 00:34:16.168525
663.0,685.0,-0.3,0.59,0.68,0.011235,2024-03-31 00:34:16.179760
664.0,686.0,-0.21,0.37,0.23,0.011235,2024-03-31 00:34:16.190995
665.0,687.0,-0.14,0.38,-0.09,0.011235,2024-03-31 00:34:16.202230
666.0,689.0,0.01,0.48,-0.17,0.011235,2024-03-31 00:34:16.213465
667.0,690.0,0.24,0.91,-0.02,0.011235,2024-03-31 00:34:16.224700
668.0,691.0,0.47,0.98,0.0,0.011235,2024-03-31 00:34:16.235935
669.0,692.0,0.76,1.65,0.32,0.011235,2024-03-31 00:34:16.247170
670.0,693.0,0.82,1.68,0.41,0.011235,2024-03-31 00:34:16.258405
671.0,694.0,0.64,1.31,0.3,0.011235,2024-03-31 00:34:16.269640
672.0,695.0,0.0,0.95,-0.31,0.011235,2024-03-31 00:34:16.280875
673.0,696.0,-0.15,0.73,-0.37,0.011235,2024-03-31 00:34:16.292110
674.0,697.0,-0.19,0.54,-0.23,0.011235,2024-03-31 00:34:16.303345
675.0,698.0,0.07,0.25,0.7,0.011235,2024-03-31 00:34:16.314580
676.0,699.0,0.13,0.45,0.79,0.011235,2024-03-31 00:34:16.325815
677.0,700.0,0.13,0.73,0.62,0.011235,2024-03-31 00:34:16.337050
678.0,701.0,-0.03,0.25,-0.41,0.011235,2024-03-31 00:34:16.348285
679.0,702.0,-0.07,0.15,-0.79,0.011235,2024-03-31 00:34:16.359520
680.0,703.0,-0.04,0.15,-1.1,0.011235,2024-03-31 00:34:16.370755
681.0,705.0,0.15,0.5,-0.66,0.011235,2024-03-31 00:34:16.381990
682.0,706.0,0.28,0.62,-0.38,0.011235,2024-03-31 00:34:16.393225
683.0,707.0,0.5,0.65,-0.09,0.011235,2024-03-31 00:34:16.404460
684.0,708.0,0.65,0.86,-0.26,0.011235,2024-03-31 00:34:16.415695
685.0,709.0,0.72,0.73,-0.47,0.011235,2024-03-31 00:34:16.426930
686.0,710.0,0.82,0.62,-0.76,0.011235,2024-03-31 00:34:16.438165
687.0,711.0,1.19,0.9,-0.61,0.011235,2024-03-31 00:34:16.449400
688.0,712.0,1.32,1.09,-0.32,0.011235,2024-03-31 00:34:16.460635
689.0,713.0,1.51,1.43,0.27,0.011235,2024-03-31 00:34:16.471870
690.0,714.0,1.46,1.45,0.28,0.011235,2024-03-31 00:34:16.483105
691.0,715.0,1.28,1.44,0.14,0.011235,2024-03-31 00:34:16.494340
692.0,716.0,0.97,1.5,-0.19,0.011235,2024-03-31 00:34:16.505575
693.0,717.0,0.92,1.41,-0.34,0.011235,2024-03-31 00:34:16.516810
694.0,718.0,0.82,1.47,-0.42,0.011235,2024-03-31 00:34:16.528045
695.0,719.0,0.4,1.04,-0.07,0.011235,2024-03-31 00:34:16.539280
696.0,721.0,0.28,0.78,0.07,0.011235,2024-03-31 00:34:16.550515
697.0,722.0,0.17,0.51,0.22,0.011235,2024-03-31 00:34:16.561750
698.0,723.0,-0.18,-0.3,0.19,0.011235,2024-03-31 00:34:16.572985
699.0,724.0,-0.28,-0.4,-0.02,0.011235,2024-03-31 00:34:16.584220
700.0,725.0,-0.33,-0.43,-0.26,0.011235,2024-03-31 00:34:16.595455
701.0,726.0,-0.2,-0.05,-0.63,0.011235,2024-03-31 00:34:16.606690
702.0,727.0,0.03,0.17,-0.54,0.011235,2024-03-31 00:34:16.617925
703.0,728.0,0.15,0.68,-0.55,0.011235,2024-03-31 00:34:16.629160
704.0,729.0,0.34,2.12,-0.45,0.011235,2024-03-31 00:34:16.640395
705.0,730.0,0.19,2.13,-0.4,0.011235,2024-03-31 00:34:16.651630
706.0,731.0,-0.02,1.88,-0.26,0.011235,2024-03-31 00:34:16.662865
707.0,732.0,-0.63,-0.09,-0.52,0.011235,2024-03-31 00:34:16.674100
708.0,733.0,-0.87,-0.5,-0.46,0.011235,2024-03-31 00:34:16.685335
709.0,734.0,-1.03,-0.93,-0.45,0.011235,2024-03-31 00:34:16.696570
710.0,735.0,-1.46,-1.5,-0.02,0.011235,2024-03-31 00:34:16.707805
711.0,736.0,-1.46,-1.74,0.16,0.011235,2024-03-31 00:34:16.719040
712.0,737.0,-1.29,-1.57,0.62,0.011235,2024-03-31 00:34:16.730275
713.0,738.0,-1.14,-1.32,0.97,0.011235,2024-03-31 00:34:16.741510
714.0,739.0,-0.73,-0.93,1.21,0.011235,2024-03-31 00:34:16.752745
715.0,740.0,-0.4,-0.56,1.04,0.011235,2024-03-31 00:34:16.763980
716.0,741.0,-0.23,-0.44,0.83,0.011235,2024-03-31 00:34:16.775215
717.0,742.0,-0.14,-0.2,0.62,0.011235,2024-03-31 00:34:16.786450
718.0,743.0,0.13,0.59,0.84,0.011235,2024-03-31 00:34:16.797685
719.0,744.0,0.24,0.55,0.89,0.011235,2024-03-31 00:34:16.808920
720.0,745.0,0.32,0.53,0.77,0.011235,2024-03-31 00:34:16.820155
721.0,746.0,0.15,0.9,-0.14,0.011235,2024-03-31 00:34:16.831390
722.0,747.0,0.08,0.96,-0.37,0.011235,2024-03-31 00:34:16.842625
723.0,748.0,0.05,0.95,-0.37,0.011235,2024-03-31 00:34:16.853860
724.0,749.0,0.02,0.93,-0.21,0.011235,2024-03-31 00:34:16.865095
725.0,750.0,-0.2,0.65,0.18,0.011235,2024-03-31 00:34:16.876330
726.0,751.0,-0.31,0.45,0.2,0.011235,2024-03-31 00:34:16.887565
727.0,753.0,-0.45,-0.14,-0.15,0.011235,2024-03-31 00:34:16.898800
728.0,754.0,-0.41,-0.23,-0.72,0.011235,2024-03-31 00:34:16.910035
729.0,755.0,-0.46,0.04,-0.82,0.011235,2024-03-31 00:34:16.921270
730.0,756.0,-0.53,1.12,-0.34,0.011235,2024-03-31 00:34:16.932505
731.0,757.0,-0.31,1.34,-0.18,0.011235,2024-03-31 00:34:16.943740
732.0,758.0,-0.79,3.22,0.27,0.011235,2024-03-31 00:34:16.954975
733.0,759.0,0.02,1.41,-0.27,0.011235,2024-03-31 00:34:16.966210
734.0,760.0,0.09,1.28,-0.79,0.011235,2024-03-31 00:34:16.977445
735.0,761.0,0.0,1.4,-0.6,0.011235,2024-03-31 00:34:16.988680
736.0,762.0,-0.07,0.94,-0.13,0.011235,2024-03-31 00:34:17.000000
737.0,763.0,0.15,1.75,-3.04,0.011235,2024-03-31 00:34:17.011235
738.0,764.0,-0.01,1.31,-1.99,0.011235,2024-03-31 00:34:17.022470
739.0,765.0,0.5,0.32,-0.78,0.011235,2024-03-31 00:34:17.033705
740.0,766.0,0.49,1.17,0.36,0.011235,2024-03-31 00:34:17.044940
741.0,767.0,0.54,1.44,1.29,0.011235,2024-03-31 00:34:17.056175
742.0,768.0,0.39,1.22,1.61,0.011235,2024-03-31 00:34:17.067410
743.0,769.0,0.03,1.0,1.99,0.011235,2024-03-31 00:34:17.078645
744.0,770.0,-0.42,-0.94,2.5,0.011235,2024-03-31 00:34:17.089880
745.0,771.0,-0.53,-0.59,2.11,0.011235,2024-03-31 00:34:17.101115
746.0,772.0,-0.83,-0.12,1.3,0.011235,2024-03-31 00:34:17.112350
747.0,773.0,-0.92,0.0,-0.84,0.011235,2024-03-31 00:34:17.123585
748.0,774.0,-0.98,0.34,-0.78,0.011235,2024-03-31 00:34:17.134820
749.0,775.0,-0.68,0.27,-0.37,0.011235,2024-03-31 00:34:17.146055
750.0,776.0,-0.49,-0.05,-0.3,0.011235,2024-03-31 00:34:17.157290
751.0,777.0,-0.42,-0.17,-0.4,0.011235,2024-03-31 00:34:17.168525
752.0,778.0,-0.21,0.04,-0.52,0.011235,2024-03-31 00:34:17.179760
753.0,779.0,0.16,0.84,-0.69,0.011235,2024-03-31 00:34:17.190995
754.0,780.0,0.36,1.3,-0.72,0.011235,2024-03-31 00:34:17.202230
755.0,781.0,0.66,1.86,-1.0,0.011235,2024-03-31 00:34:17.213465
756.0,782.0,0.61,1.91,-1.0,0.011235,2024-03-31 00:34:17.224700
757.0,783.0,0.4,1.72,-0.94,0.011235,2024-03-31 00:34:17.235935
758.0,784.0,0.13,1.16,-1.04,0.011235,2024-03-31 00:34:17.247170
759.0,785.0,-0.51,-0.58,-2.04,0.011235,2024-03-31 00:34:17.258405
760.0,786.0,-0.62,-0.62,-2.27,0.011235,2024-03-31 00:34:17.269640
761.0,787.0,-0.69,-0.54,-2.28,0.011235,2024-03-31 00:34:17.280875
762.0,788.0,-0.86,0.73,-1.89,0.011235,2024-03-31 00:34:17.292110
763.0,789.0,-0.76,0.67,-1.4,0.011235,2024-03-31 00:34:17.303345
764.0,790.0,-0.46,-0.14,-0.94,0.011235,2024-03-31 00:34:17.314580
765.0,791.0,-0.42,-0.4,-1.06,0.011235,2024-03-31 00:34:17.325815
766.0,792.0,-0.38,-0.46,-0.97,0.011235,2024-03-31 00:34:17.337050
767.0,793.0,-0.25,0.07,0.26,0.011235,2024-03-31 00:34:17.348285
768.0,794.0,-0.13,0.09,0.48,0.011235,2024-03-31 00:34:17.359520
769.0,795.0,-0.01,0.03,0.66,0.011235,2024-03-31 00:34:17.370755
770.0,796.0,0.28,0.17,1.0,0.011235,2024-03-31 00:34:17.381990
771.0,797.0,0.05,0.29,1.24,0.011235,2024-03-31 00:34:17.393225
772.0,798.0,0.01,-0.17,1.15,0.011235,2024-03-31 00:34:17.404460
773.0,800.0,-0.24,-0.43,0.69,0.011235,2024-03-31 00:34:17.415695
774.0,801.0,-0.15,-0.21,0.22,0.011235,2024-03-31 00:34:17.426930
775.0,802.0,-0.09,0.07,0.16,0.011235,2024-03-31 00:34:17.438165
776.0,803.0,-0.04,0.41,0.09,0.011235,2024-03-31 00:34:17.449400
777.0,804.0,0.0,0.71,-0.21,0.011235,2024-03-31 00:34:17.460635
778.0,805.0,0.1,0.71,-0.43,0.011235,2024-03-31 00:34:17.471870
779.0,806.0,0.24,1.1,-0.59,0.011235,2024-03-31 00:34:17.483105
780.0,807.0,0.33,1.24,-0.46,0.011235,2024-03-31 00:34:17.494340
781.0,808.0,0.28,1.28,-0.33,0.011235,2024-03-31 00:34:17.505575
782.0,809.0,-0.07,0.68,0.06,0.011235,2024-03-31 00:34:17.516810
783.0,810.0,-0.1,0.36,0.21,0.011235,2024-03-31 00:34:17.528045
784.0,811.0,-0.11,0.02,0.52,0.011235,2024-03-31 00:34:17.539280
785.0,812.0,-0.21,0.07,0.66,0.011235,2024-03-31 00:34:17.550515
786.0,813.0,-0.32,-0.01,0.83,0.011235,2024-03-31 00:34:17.561750
787.0,814.0,-0.26,-0.07,0.97,0.011235,2024-03-31 00:34:17.572985
788.0,816.0,-0.19,-0.08,1.02,0.011235,2024-03-31 00:34:17.584220
789.0,817.0,-0.08,-0.24,1.12,0.011235,2024-03-31 00:34:17.595455
790.0,818.0,-0.06,-0.38,1.03,0.011235,2024-03-31 00:34:17.606690
791.0,819.0,-0.05,-0.44,0.98,0.011235,2024-03-31 00:34:17.617925
792.0,820.0,-0.1,-0.38,0.78,0.011235,2024-03-31 00:34:17.629160
793.0,821.0,-0.15,-0.18,0.63,0.011235,2024-03-31 00:34:17.640395
794.0,822.0,-0.16,-0.09,0.6,0.011235,2024-03-31 00:34:17.651630
795.0,823.0,-0.06,-0.19,0.71,0.011235,2024-03-31 00:34:17.662865
796.0,824.0,-0.09,-0.02,0.79,0.011235,2024-03-31 00:34:17.674100
797.0,825.0,0.02,0.14,0.91,0.011235,2024-03-31 00:34:17.685335
798.0,826.0,0.1,0.39,0.81,0.011235,2024-03-31 00:34:17.696570
799.0,827.0,0.2,0.48,0.7,0.011235,2024-03-31 00:34:17.707805
800.0,828.0,0.27,0.61,0.59,0.011235,2024-03-31 00:34:17.719040
801.0,829.0,0.14,1.0,0.48,0.011235,2024-03-31 00:34:17.730275
802.0,830.0,0.19,0.92,0.28,0.011235,2024-03-31 00:34:17.741510
803.0,831.0,0.18,0.78,0.03,0.011235,2024-03-31 00:34:17.752745
804.0,832.0,0.16,0.75,-0.25,0.011235,2024-03-31 00:34:17.763980
805.0,833.0,0.21,0.75,-0.29,0.011235,2024-03-31 00:34:17.775215
806.0,834.0,0.27,0.71,-0.31,0.011235,2024-03-31 00:34:17.786450
807.0,835.0,0.15,0.71,-0.66,0.011235,2024-03-31 00:34:17.797685
808.0,836.0,0.09,0.55,-0.79,0.011235,2024-03-31 00:34:17.808920
809.0,837.0,0.07,0.23,-1.07,0.011235,2024-03-31 00:34:17.820155
810.0,838.0,0.17,-0.11,-1.51,0.011235,2024-03-31 00:34:17.831390
811.0,839.0,0.11,-0.02,-1.5,0.011235,2024-03-31 00:34:17.842625
812.0,840.0,0.07,0.06,-1.34,0.011235,2024-03-31 00:34:17.853860
813.0,841.0,-0.14,0.27,-1.23,0.011235,2024-03-31 00:34:17.865095
814.0,842.0,-0.2,0.09,-1.29,0.011235,2024-03-31 00:34:17.876330
815.0,843.0,-0.05,-0.36,-1.09,0.011235,2024-03-31 00:34:17.887565
816.0,844.0,0.1,-0.45,-0.66,0.011235,2024-03-31 00:34:17.898800
817.0,845.0,0.17,-0.5,-0.52,0.011235,2024-03-31 00:34:17.910035
818.0,846.0,0.09,-0.55,-0.2,0.011235,2024-03-31 00:34:17.921270
819.0,848.0,0.08,-0.62,-0.13,0.011235,2024-03-31 00:34:17.932505
820.0,849.0,0.22,-0.64,-0.26,0.011235,2024-03-31 00:34:17.943740
821.0,850.0,0.31,-0.69,-0.34,0.011235,2024-03-31 00:34:17.954975
822.0,851.0,0.3,-0.36,-0.44,0.011235,2024-03-31 00:34:17.966210
823.0,852.0,0.43,0.11,-0.17,0.011235,2024-03-31 00:34:17.977445
824.0,853.0,0.53,-0.33,-1.68,0.011235,2024-03-31 00:34:17.988680
825.0,854.0,0.44,-0.22,-1.56,0.02439,2024-03-31 00:34:18.000000
826.0,855.0,0.66,-0.23,-0.53,0.02439,2024-03-31 00:34:18.024390
827.0,856.0,0.49,-0.49,-0.04,0.02439,2024-03-31 00:34:18.048780
828.0,857.0,0.48,-0.72,0.12,0.02439,2024-03-31 00:34:18.073170
